"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0,185;1,34944915771;4,83551025391
0,186;1,36775970459;4,82940673828
0,187;1,34944915771;4,83551025391
0,188;1,36165618896;4,83856201172
0,189;1,35250091553;4,83245849609
0,19;1,3313293457;4,82940673828
0,191;1,29165649414;4,83856201172
0,192;1,32217407227;4,83551025391
0,193;1,30996704102;4,83245849609
0,194;1,29165649414;4,83245849609
0,195;1,26438140869;4,82635498047
0,196;1,03034973145;4,83856201172
0,197;0,972557067871;4,83551025391
0,198;1,05457305908;4,83551025391
0,199;1,07288360596;4,83551025391
0,2;1,2279510498;4,83551025391
0,201;1,34029388428;4,83856201172
0,202;1,31607055664;4,83245849609
0,203;1,32217407227;4,82940673828
0,204;1,33724212646;4,83856201172
0,205;1,35250091553;4,83245849609
0,206;1,36165618896;4,82940673828
0,207;1,36165618896;4,82635498047
0,208;1,36165618896;4,83856201172
0,209;1,36165618896;4,83856201172
0,21;1,32827758789;4,83551025391
0,211;1,28555297852;4,83551025391
0,212;1,31607055664;4,82940673828
0,213;1,3069152832;4,83551025391
0,214;1,29470825195;4,83856201172
0,215;1,26132965088;4,83245849609
0,216;1,03645324707;4,82940673828
0,217;0,972557067871;4,83856201172
0,218;1,05457305908;4,83551025391
0,219;1,06678009033;4,82635498047
0,22;1,23100280762;4,83551025391
0,221;1,33724212646;4,83856201172
0,222;1,31912231445;4,83551025391
0,223;1,31301879883;4,83551025391
0,224;1,33419036865;4,83551025391
0,225;1,3463973999;4,83245849609
0,226;1,36470794678;4,83551025391
0,227;1,3708114624;4,83551025391
0,228;1,35860443115;4,83245849609
0,229;1,36165618896;4,82635498047
0,23;1,33724212646;4,83856201172
0,231;1,29470825195;4,83551025391
0,232;1,3069152832;4,82635498047
0,233;1,30996704102;4,83551025391
0,234;1,29470825195;4,83856201172
0,235;1,26438140869;4,83551025391
0,236;1,03034973145;4,83551025391
0,237;0,969505310059;4,83551025391
0,238;1,05457305908;4,83551025391
0,239;1,06983184814;4,83551025391
0,24;1,2279510498;4,83551025391
0,241;1,34334564209;4,83245849609
0,242;1,31607055664;4,82940673828
0,243;1,32522583008;4,82940673828
0,244;1,34029388428;4,83551025391
0,245;1,34334564209;4,83551025391
0,246;1,36775970459;4,82940673828
0,247;1,3708114624;4,83551025391
0,248;1,35555267334;4,83245849609
0,249;1,35250091553;4,83551025391
0,25;1,33419036865;4,83245849609
0,251;1,29470825195;4,83245849609
0,252;1,31301879883;4,83551025391
0,253;1,31607055664;4,83551025391
0,254;1,29470825195;4,82940673828
0,255;1,26438140869;4,82330322266
0,256;1,04560852051;4,83856201172
0,257;0,975608825684;4,83856201172
0,258;1,0425567627;4,83551025391
0,259;1,06983184814;4,83551025391
0,26;1,23100280762;4,83551025391
0,261;1,33724212646;4,83551025391
0,262;1,3069152832;4,83856201172
0,263;1,32827758789;4,83245849609
0,264;1,3313293457;4,83551025391
0,265;1,34944915771;4,83551025391
0,266;1,37386322021;4,83245849609
0,267;1,3708114624;4,82330322266
0,268;1,35860443115;4,82635498047
0,269;1,36470794678;4,83856201172
0,27;1,33724212646;4,83551025391
0,271;1,27964019775;4,83551025391
0,272;1,30996704102;4,83551025391
0,273;1,30996704102;4,83245849609
0,274;1,29470825195;4,83551025391
0,275;1,25827789307;4,83551025391
0,276;1,05171203613;4,82940673828
0,277;0,969505310059;4,83551025391
0,278;1,04866027832;4,83856201172
0,279;1,07593536377;4,82635498047
0,28;1,21574401855;4,83551025391
0,281;1,33419036865;4,83856201172
0,282;1,31607055664;4,83551025391
0,283;1,31912231445;4,83551025391
0,284;1,32522583008;4,83551025391
0,285;1,3463973999;4,82940673828
0,286;1,3708114624;4,83245849609
0,287;1,37691497803;4,83551025391
0,288;1,35250091553;4,83245849609
0,289;1,36165618896;4,82940673828
0,29;1,33419036865;4,83551025391
0,291;1,29470825195;4,83551025391
0,292;1,32217407227;4,82330322266
0,293;1,31301879883;4,83856201172
0,294;1,29776000977;4,83551025391
0,295;1,2674331665;4,83551025391
0,296;1,04560852051;4,83551025391
0,297;0,972557067871;4,83856201172
0,298;1,04866027832;4,82635498047
0,299;1,06983184814;4,83551025391
0,3;1,21879577637;4,83856201172
0,301;1,33419036865;4,83245849609
0,302;1,31301879883;4,82940673828
0,303;1,32522583008;4,83245849609
0,304;1,33419036865;4,83245849609
0,305;1,34334564209;4,83551025391
0,306;1,36775970459;4,83551025391
0,307;1,37691497803;4,83245849609
0,308;1,3463973999;4,83551025391
0,309;1,36165618896;4,83551025391
0,31;1,33724212646;4,83551025391
0,311;1,28860473633;4,82635498047
0,312;1,31607055664;4,83551025391
0,313;1,30996704102;4,83551025391
0,314;1,28860473633;4,83245849609
0,315;1,2674331665;4,83245849609
0,316;1,05762481689;4,82635498047
0,317;0,981712341309;4,83856201172
0,318;1,03950500488;4,83551025391
0,319;1,07593536377;4,83551025391
0,32;1,20964050293;4,83551025391
0,321;1,33724212646;4,83551025391
0,322;1,31301879883;4,83856201172
0,323;1,32522583008;4,83245849609
0,324;1,3313293457;4,82940673828
0,325;1,3463973999;4,83856201172
0,326;1,38282775879;4,83245849609
0,327;1,36775970459;4,82940673828
0,328;1,35860443115;4,82635498047
0,329;1,36775970459;4,83245849609
0,33;1,33724212646;4,83856201172
0,331;1,28860473633;4,83856201172
0,332;1,31912231445;4,83245849609
0,333;1,30081176758;4,83245849609
0,334;1,29470825195;4,83856201172
0,335;1,27048492432;4,83551025391
0,336;1,05457305908;4,83245849609
0,337;0,987815856934;4,83245849609
0,338;1,04560852051;4,83856201172
0,339;1,07593536377;4,83245849609
0,34;1,20658874512;4,82635498047
0,341;1,34029388428;4,83551025391
0,342;1,31301879883;4,83551025391
0,343;1,32522583008;4,83551025391
0,344;1,31301879883;4,83551025391
0,345;1,3463973999;4,82940673828
0,346;1,36775970459;4,83551025391
0,347;1,3708114624;4,83551025391
0,348;1,36470794678;4,83245849609
0,349;1,35860443115;4,83245849609
0,35;1,33724212646;4,82940673828
0,351;1,29776000977;4,83551025391
0,352;1,31912231445;4,83245849609
0,353;1,30386352539;4,82940673828
0,354;1,30081176758;4,83551025391
0,355;1,27048492432;4,83551025391
0,356;1,05762481689;4,83856201172
0,357;0,987815856934;4,83551025391
0,358;1,0425567627;4,83245849609
0,359;1,06983184814;4,83551025391
0,36;1,20964050293;4,83856201172
0,361;1,33724212646;4,82940673828
0,362;1,30996704102;4,83245849609
0,363;1,32522583008;4,83856201172
0,364;1,33419036865;4,82635498047
0,365;1,3463973999;4,83245849609
0,366;1,36775970459;4,83856201172
0,367;1,36165618896;4,82635498047
0,368;1,35555267334;4,83551025391
0,369;1,35555267334;4,83856201172
0,37;1,33419036865;4,83551025391
0,371;1,28860473633;4,83245849609
0,372;1,31912231445;4,83551025391
0,373;1,30996704102;4,83551025391
0,374;1,29776000977;4,82940673828
0,375;1,27048492432;4,83551025391
0,376;1,07288360596;4,83551025391
0,377;1,003074646;4,82940673828
0,378;1,0425567627;4,83856201172
0,379;1,06678009033;4,83551025391
0,38;1,20048522949;4,82635498047
0,381;1,3313293457;4,83551025391
0,382;1,30996704102;4,83856201172
0,383;1,31912231445;4,83245849609
0,384;1,32827758789;4,82940673828
0,385;1,3463973999;4,83856201172
0,386;1,37386322021;4,83245849609
0,387;1,35860443115;4,82940673828
0,388;1,35860443115;4,83551025391
0,389;1,36470794678;4,82330322266
0,39;1,33724212646;4,83551025391
0,391;1,29470825195;4,83856201172
0,392;1,31607055664;4,83551025391
0,393;1,30081176758;4,82635498047
0,394;1,29776000977;4,83856201172
0,395;1,27353668213;4,83551025391
0,396;1,05457305908;4,83245849609
0,397;1,00898742676;4,83245849609
0,398;1,0425567627;4,83856201172
0,399;1,07288360596;4,83245849609
0,4;1,19438171387;4,83551025391
0,401;1,34029388428;4,83245849609
0,402;1,30996704102;4,83856201172
0,403;1,32522583008;4,83551025391
0,404;1,32522583008;4,83551025391
0,405;1,33724212646;4,82940673828
0,406;1,36775970459;4,82635498047
0,407;1,35250091553;4,83856201172
0,408;1,36470794678;4,83245849609
0,409;1,35250091553;4,83245849609
0,41;1,33724212646;4,83551025391
0,411;1,30081176758;4,83245849609
0,412;1,31912231445;4,83245849609
0,413;1,30386352539;4,83245849609
0,414;1,30081176758;4,82940673828
0,415;1,27353668213;4,83856201172
0,416;1,06983184814;4,83856201172
0,417;1,003074646;4,83551025391
0,418;1,03340148926;4,83245849609
0,419;1,06983184814;4,83856201172
0,42;1,20048522949;4,83551025391
0,421;1,33724212646;4,83551025391
0,422;1,30081176758;4,83551025391
0,423;1,32827758789;4,82635498047
0,424;1,3313293457;4,83551025391
0,425;1,34334564209;4,82940673828
0,426;1,36775970459;4,83551025391
0,427;1,35555267334;4,83245849609
0,428;1,35555267334;4,83551025391
0,429;1,36165618896;4,83551025391
0,43;1,33724212646;4,83245849609
0,431;1,28860473633;4,83551025391
0,432;1,31912231445;4,82940673828
0,433;1,30996704102;4,83551025391
0,434;1,29776000977;4,83551025391
0,435;1,27048492432;4,83551025391
0,436;1,07898712158;4,82635498047
0,437;1,00898742676;4,82940673828
0,438;1,0425567627;4,83856201172
0,439;1,06372833252;4,83551025391
0,44;1,19152069092;4,83245849609
0,441;1,32827758789;4,83856201172
0,442;1,3069152832;4,83551025391
0,443;1,31912231445;4,83551025391
0,444;1,3313293457;4,83551025391
0,445;1,3463973999;4,83245849609
0,446;1,36775970459;4,83551025391
0,447;1,35555267334;4,83551025391
0,448;1,36470794678;4,83245849609
0,449;1,36165618896;4,82330322266
0,45;1,34029388428;4,82940673828
0,451;1,30081176758;4,83856201172
0,452;1,31301879883;4,83245849609
0,453;1,30996704102;4,83245849609
0,454;1,28860473633;4,83551025391
0,455;1,27353668213;4,83551025391
0,456;1,07593536377;4,83551025391
0,457;1,00002288818;4,83245849609
0,458;1,0425567627;4,83551025391
0,459;1,07593536377;4,83551025391
0,46;1,19152069092;4,83551025391
0,461;1,33724212646;4,82635498047
0,462;1,30081176758;4,82940673828
0,463;1,32522583008;4,84161376953
0,464;1,33724212646;4,83551025391
0,465;1,32217407227;4,83245849609
0,466;1,36775970459;4,82940673828
0,467;1,35250091553;4,83856201172
0,468;1,35860443115;4,83245849609
0,469;1,35860443115;4,83245849609
0,47;1,33724212646;4,83245849609
0,471;1,30081176758;4,83245849609
0,472;1,32217407227;4,83551025391
0,473;1,31301879883;4,83551025391
0,474;1,29165649414;4,82635498047
0,475;1,27658843994;4,82940673828
0,476;1,08203887939;4,83856201172
0,477;1,00002288818;4,83856201172
0,478;1,02729797363;4,83245849609
0,479;1,06983184814;4,83551025391
0,48;1,18846893311;4,83551025391
0,481;1,33419036865;4,83245849609
0,482;1,29165649414;4,83551025391
0,483;1,32522583008;4,83551025391
0,484;1,34029388428;4,83551025391
0,485;1,34029388428;4,82635498047
0,486;1,37386322021;4,83245849609
0,487;1,35860443115;4,83551025391
0,488;1,35860443115;4,82940673828
0,489;1,35860443115;4,83856201172
0,49;1,33724212646;4,83551025391
0,491;1,28555297852;4,83245849609
0,492;1,32217407227;4,83551025391
0,493;1,30996704102;4,83245849609
0,494;1,28860473633;4,83245849609
0,495;1,27353668213;4,83551025391
0,496;1,09119415283;4,83245849609
0,497;0,993919372559;4,83245849609
0,498;1,03340148926;4,82940673828
0,499;1,07593536377;4,83856201172
0,5;1,18236541748;4,83245849609
0,501;1,32217407227;4,82940673828
0,502;1,28860473633;4,83856201172
0,503;1,32827758789;4,83551025391
0,504;1,32827758789;4,83551025391
0,505;1,34029388428;4,82940673828
0,506;1,3708114624;4,83245849609
0,507;1,36165618896;4,83245849609
0,508;1,35860443115;4,83551025391
0,509;1,36470794678;4,82940673828
0,51;1,34334564209;4,82635498047
0,511;1,29776000977;4,83551025391
0,512;1,33419036865;4,83856201172
0,513;1,3069152832;4,83245849609
0,514;1,27964019775;4,82635498047
0,515;1,27658843994;4,83856201172
0,516;1,09119415283;4,83551025391
0,517;0,975608825684;4,83551025391
0,518;1,03645324707;4,83245849609
0,519;1,07898712158;4,83551025391
0,52;1,17626190186;4,83245849609
0,521;1,31912231445;4,83551025391
0,522;1,29776000977;4,82940673828
0,523;1,32522583008;4,83551025391
0,524;1,33724212646;4,83856201172
0,525;1,34029388428;4,83551025391
0,526;1,36165618896;4,82940673828
0,527;1,36165618896;4,82940673828
0,528;1,35860443115;4,83856201172
0,529;1,36470794678;4,83245849609
0,53;1,32827758789;4,83245849609
0,531;1,29776000977;4,83551025391
0,532;1,33419036865;4,83551025391
0,533;1,31301879883;4,82940673828
0,534;1,27964019775;4,82940673828
0,535;1,28555297852;4,83551025391
0,536;1,09729766846;4,83856201172
0,537;0,972557067871;4,83856201172
0,538;1,03034973145;4,83551025391
0,539;1,07593536377;4,82940673828
0,54;1,17015838623;4,83551025391
0,541;1,32827758789;4,83856201172
0,542;1,29470825195;4,83245849609
0,543;1,31912231445;4,83245849609
0,544;1,34029388428;4,82940673828
0,545;1,3463973999;4,83551025391
0,546;1,3708114624;4,82330322266
0,547;1,35555267334;4,83551025391
0,548;1,36470794678;4,83551025391
0,549;1,35860443115;4,83551025391
0,55;1,33724212646;4,83551025391
0,551;1,29776000977;4,83551025391
0,552;1,32827758789;4,82940673828
0,553;1,30996704102;4,83245849609
0,554;1,28860473633;4,83856201172
0,555;1,28269195557;4,83551025391
0,556;1,09424591064;4,83551025391
0,557;0,981712341309;4,82940673828
0,558;1,03950500488;4,82635498047
0,559;1,07593536377;4,83551025391
0,56;1,15489959717;4,83551025391
0,561;1,33419036865;4,83551025391
0,562;1,27658843994;4,83551025391
0,563;1,32217407227;4,83856201172
0,564;1,33419036865;4,83551025391
0,565;1,34334564209;4,82635498047
0,566;1,36775970459;4,83245849609
0,567;1,36470794678;4,83856201172
0,568;1,36775970459;4,83245849609
0,569;1,35860443115;4,83245849609
0,57;1,34029388428;4,82635498047
0,571;1,30386352539;4,82940673828
0,572;1,33419036865;4,83551025391
0,573;1,30996704102;4,83551025391
0,574;1,27964019775;4,82940673828
0,575;1,27353668213;4,83551025391
0,576;1,10626220703;4,82940673828
0,577;0,978660583496;4,83245849609
0,578;1,03340148926;4,83245849609
0,579;1,07898712158;4,83245849609
0,58;1,16710662842;4,82940673828
0,581;1,33419036865;4,83856201172
0,582;1,28269195557;4,83551025391
0,583;1,31301879883;4,83551025391
0,584;1,34029388428;4,83245849609
0,585;1,34334564209;4,83245849609
0,586;1,36775970459;4,83551025391
0,587;1,3708114624;4,83551025391
0,588;1,35860443115;4,82940673828
0,589;1,35860443115;4,82635498047
0,59;1,34334564209;4,82940673828
0,591;1,29776000977;4,82940673828
0,592;1,32217407227;4,83551025391
0,593;1,3069152832;4,83551025391
0,594;1,29165649414;4,83551025391
0,595;1,27658843994;4,83245849609
0,596;1,10015869141;4,83856201172
0,597;0,981712341309;4,83551025391
0,598;1,03645324707;4,83551025391
0,599;1,07898712158;4,83551025391
0,6;1,16100311279;4,83551025391
0,601;1,3313293457;4,82635498047
0,602;1,28860473633;4,82940673828
0,603;1,32522583008;4,84161376953
0,604;1,34334564209;4,83551025391
0,605;1,33419036865;4,83245849609
0,606;1,36165618896;4,82940673828
0,607;1,3708114624;4,83551025391
0,608;1,35860443115;4,83551025391
0,609;1,34944915771;4,83245849609
0,61;1,34029388428;4,83245849609
0,611;1,29776000977;4,83551025391
0,612;1,31912231445;4,83245849609
0,613;1,31301879883;4,83551025391
0,614;1,29470825195;4,82635498047
0,615;1,28269195557;4,82635498047
0,616;1,10626220703;4,83856201172
0,617;0,981712341309;4,83856201172
0,618;1,02729797363;4,83245849609
0,619;1,07288360596;4,82940673828
0,62;1,14593505859;4,83856201172
0,621;1,34029388428;4,83245849609
0,622;1,3313293457;4,83551025391
0,623;1,32522583008;4,83245849609
0,624;1,34029388428;4,83245849609
0,625;1,34334564209;4,83245849609
0,626;1,36775970459;4,82330322266
0,627;1,36775970459;4,83551025391
0,628;1,36165618896;4,83551025391
0,629;1,35555267334;4,83551025391
0,63;1,3463973999;4,83856201172
0,631;1,29165649414;4,83245849609
0,632;1,27658843994;4,82330322266
0,633;1,3069152832;4,83856201172
0,634;1,30081176758;4,83551025391
0,635;1,27353668213;4,83245849609
0,636;1,11541748047;4,83551025391
0,637;0,984764099121;4,83551025391
0,638;1,03645324707;4,82635498047
0,639;1,07288360596;4,83551025391
0,64;1,15489959717;4,83551025391
0,641;1,33419036865;4,83551025391
0,642;1,33724212646;4,83551025391
0,643;1,32522583008;4,83856201172
0,644;1,33419036865;4,83245849609
0,645;1,33724212646;4,82635498047
0,646;1,36775970459;4,83551025391
0,647;1,36775970459;4,83551025391
0,648;1,35250091553;4,83245849609
0,649;1,35860443115;4,82940673828
0,65;1,3463973999;4,83551025391
0,651;1,29776000977;4,82635498047
0,652;1,27964019775;4,83551025391
0,653;1,30081176758;4,83551025391
0,654;1,29776000977;4,83551025391
0,655;1,27353668213;4,83551025391
0,656;1,11846923828;4,83551025391
0,657;0,981712341309;4,83856201172
0,658;1,03645324707;4,82635498047
0,659;1,07593536377;4,83551025391
0,66;1,14879608154;4,83856201172
0,661;1,32827758789;4,83245849609
0,662;1,34334564209;4,82330322266
0,663;1,32522583008;4,83856201172
0,664;1,33724212646;4,83856201172
0,665;1,33724212646;4,83245849609
0,666;1,35860443115;4,82940673828
0,667;1,36470794678;4,83551025391
0,668;1,35860443115;4,83551025391
0,669;1,35555267334;4,83245849609
0,67;1,34334564209;4,83551025391
0,671;1,29776000977;4,82635498047
0,672;1,27658843994;4,83551025391
0,673;1,30996704102;4,83551025391
0,674;1,29165649414;4,83551025391
0,675;1,28269195557;4,82635498047
0,676;1,12457275391;4,83856201172
0,677;0,984764099121;4,83856201172
0,678;1,02729797363;4,83245849609
0,679;1,06983184814;4,83245849609
0,68;1,13983154297;4,83856201172
0,681;1,33419036865;4,83245849609
0,682;1,34334564209;4,83245849609
0,683;1,32522583008;4,83551025391
0,684;1,33419036865;4,82635498047
0,685;1,33724212646;4,83551025391
0,686;1,3708114624;4,82635498047
0,687;1,36470794678;4,82940673828
0,688;1,35860443115;4,83245849609
0,689;1,35555267334;4,83856201172
0,69;1,34944915771;4,83856201172
0,691;1,28555297852;4,83245849609
0,692;1,27658843994;4,82940673828
0,693;1,3069152832;4,83856201172
0,694;1,30996704102;4,83245849609
0,695;1,28269195557;4,83551025391
0,696;1,12762451172;4,83551025391
0,697;0,987815856934;4,82940673828
0,698;1,03340148926;4,82940673828
0,699;1,07593536377;4,83245849609
0,7;1,13372802734;4,83856201172
0,701;1,3313293457;4,82635498047
0,702;1,33724212646;4,83551025391
0,703;1,32827758789;4,83856201172
0,704;1,32217407227;4,83551025391
0,705;1,33724212646;4,82940673828
0,706;1,3708114624;4,83245849609
0,707;1,3708114624;4,83551025391
0,708;1,35860443115;4,82940673828
0,709;1,35250091553;4,83245849609
0,71;1,34944915771;4,82940673828
0,711;1,29470825195;4,82635498047
0,712;1,28269195557;4,83551025391
0,713;1,30081176758;4,83551025391
0,714;1,30996704102;4,82940673828
0,715;1,27353668213;4,83551025391
0,716;1,13372802734;4,83856201172
0,717;0,984764099121;4,83551025391
0,718;1,03034973145;4,82940673828
0,719;1,06983184814;4,83856201172
0,72;1,13983154297;4,83551025391
0,721;1,32827758789;4,82940673828
0,722;1,34029388428;4,82635498047
0,723;1,32827758789;4,83551025391
0,724;1,32827758789;4,83856201172
0,725;1,33724212646;4,83551025391
0,726;1,35860443115;4,83551025391
0,727;1,36165618896;4,82635498047
0,728;1,35860443115;4,83245849609
0,729;1,35860443115;4,83856201172
0,73;1,34334564209;4,83245849609
0,731;1,28860473633;4,82940673828
0,732;1,27658843994;4,83856201172
0,733;1,30996704102;4,83245849609
0,734;1,30996704102;4,82940673828
0,735;1,27964019775;4,82635498047
0,736;1,14288330078;4,83856201172
0,737;0,984764099121;4,83856201172
0,738;1,03034973145;4,83856201172
0,739;1,06678009033;4,83551025391
0,74;1,13067626953;4,82940673828
0,741;1,33724212646;4,83856201172
0,742;1,3463973999;4,83551025391
0,743;1,31912231445;4,83245849609
0,744;1,32522583008;4,82940673828
0,745;1,34029388428;4,83856201172
0,746;1,3708114624;4,82635498047
0,747;1,36775970459;4,82330322266
0,748;1,35860443115;4,83856201172
0,749;1,36165618896;4,83551025391
0,75;1,34944915771;4,83551025391
0,751;1,27658843994;4,83551025391
0,752;1,27964019775;4,83551025391
0,753;1,3069152832;4,82635498047
0,754;1,3069152832;4,83551025391
0,755;1,28555297852;4,83856201172
0,756;1,13983154297;4,83245849609
0,757;0,984764099121;4,82940673828
0,758;1,03034973145;4,83551025391
0,759;1,07898712158;4,82635498047
0,76;1,12457275391;4,83551025391
0,761;1,33724212646;4,83551025391
0,762;1,34029388428;4,83551025391
0,763;1,32217407227;4,83551025391
0,764;1,32522583008;4,83856201172
0,765;1,33419036865;4,83551025391
0,766;1,3708114624;4,82330322266
0,767;1,36775970459;4,83551025391
0,768;1,36165618896;4,83551025391
0,769;1,35250091553;4,83245849609
0,77;1,34944915771;4,82940673828
0,771;1,28269195557;4,82940673828
0,772;1,28555297852;4,83551025391
