"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;4,96006011963;2,65617370605
0,001;4,96921539307;2,65007019043
0,002;4,96006011963;2,65007019043
0,003;4,96616363525;2,65007019043
0,004;4,96921539307;2,65617370605
0,005;4,96921539307;2,64701843262
0,006;4,96616363525;2,65007019043
0,007;4,96616363525;2,65617370605
0,008;4,96921539307;2,65007019043
0,009;4,95700836182;2,65007019043
0,01;4,96006011963;2,65007019043
0,011;4,96921539307;2,65312194824
0,012;4,96921539307;2,65617370605
0,013;4,96616363525;2,64091491699
0,014;4,96921539307;2,65312194824
0,015;4,96921539307;2,65312194824
0,016;4,96616363525;2,65007019043
0,017;4,95700836182;2,65617370605
0,018;4,96616363525;2,65007019043
0,019;4,96921539307;2,65007019043
0,02;4,96616363525;2,65312194824
0,021;4,96921539307;2,65312194824
0,022;4,96921539307;2,65007019043
0,023;4,96616363525;2,65007019043
0,024;4,96616363525;2,65617370605
0,025;4,96616363525;2,65312194824
0,026;4,96006011963;2,65007019043
0,027;4,96006011963;2,65007019043
0,028;4,96921539307;2,65312194824
0,029;4,96921539307;2,65617370605
0,03;4,96921539307;2,64091491699
0,031;4,96616363525;2,65007019043
0,032;4,96921539307;2,65922546387
0,033;4,96921539307;2,65007019043
0,034;4,95700836182;2,65007019043
0,035;4,96311187744;2,65312194824
0,036;4,96921539307;2,65007019043
0,037;4,96921539307;2,65312194824
0,038;4,96921539307;2,65007019043
0,039;4,96921539307;2,65312194824
0,04;4,97226715088;2,65007019043
0,041;4,96921539307;2,65312194824
0,042;4,96311187744;2,65312194824
0,043;4,96616363525;2,65312194824
0,044;4,96006011963;2,65007019043
0,045;4,96616363525;2,65312194824
0,046;4,96921539307;2,65922546387
0,047;4,96921539307;2,6439666748
0,048;4,96616363525;2,65007019043
0,049;4,96921539307;2,65312194824
0,05;4,96921539307;2,65617370605
0,051;4,95700836182;2,65007019043
0,052;4,96616363525;2,65312194824
0,053;4,96616363525;2,65312194824
0,054;4,96921539307;2,65312194824
0,055;4,96921539307;2,6439666748
0,056;4,96616363525;2,65312194824
0,057;4,96921539307;2,65617370605
0,058;4,96921539307;2,65312194824
0,059;4,96006011963;2,65312194824
0,06;4,96921539307;2,65617370605
0,061;4,95700836182;2,65007019043
0,062;4,96616363525;2,65007019043
0,063;4,96921539307;2,65922546387
0,064;4,97226715088;2,6439666748
0,065;4,96921539307;2,65007019043
0,066;4,96921539307;2,65312194824
0,067;4,96921539307;2,65617370605
0,068;4,96006011963;2,65007019043
0,069;4,96616363525;2,65007019043
0,07;4,95700836182;2,65312194824
0,071;4,96921539307;2,65007019043
0,072;4,96921539307;2,65007019043
0,073;4,96616363525;2,65312194824
0,074;4,96921539307;2,65617370605
0,075;4,96921539307;2,65007019043
0,076;4,96006011963;2,65312194824
0,077;4,96616363525;2,65617370605
0,078;4,96006011963;2,65007019043
0,079;4,96616363525;2,65007019043
0,08;4,96616363525;2,65922546387
0,081;4,96921539307;2,6439666748
0,082;4,96921539307;2,65007019043
0,083;4,96616363525;2,65312194824
0,084;4,96921539307;2,65617370605
0,085;4,96311187744;2,65007019043
0,086;4,96616363525;2,65007019043
0,087;4,95700836182;2,65312194824
0,088;4,96921539307;2,65007019043
0,089;4,96921539307;2,65007019043
0,09;4,96616363525;2,65007019043
0,091;4,96921539307;2,65922546387
0,092;4,96921539307;2,65312194824
0,093;4,96006011963;2,65007019043
0,094;4,96616363525;2,65617370605
0,095;4,96006011963;2,65007019043
0,096;4,96921539307;2,65007019043
0,097;4,96616363525;2,65617370605
0,098;4,96921539307;2,64701843262
0,099;4,96921539307;2,65007019043
0,1;4,96616363525;2,65312194824
0,101;4,96921539307;2,65312194824
0,102;4,96311187744;2,65312194824
0,103;4,96616363525;2,65007019043
0,104;4,95700836182;2,65312194824
0,105;4,96921539307;2,65007019043
0,106;4,96921539307;2,65007019043
0,107;4,96616363525;2,65007019043
0,108;4,96921539307;2,65617370605
0,109;4,96921539307;2,65312194824
0,11;4,96616363525;2,65007019043
0,111;4,96006011963;2,65617370605
0,112;4,95700836182;2,65617370605
0,113;4,96921539307;2,65007019043
0,114;4,96616363525;2,65617370605
0,115;4,96921539307;2,64701843262
0,116;4,96921539307;2,65007019043
0,117;4,96921539307;2,65312194824
0,118;4,96616363525;2,65312194824
0,119;4,96006011963;2,65617370605
0,12;4,96616363525;2,65007019043
0,121;4,96616363525;2,65007019043
0,122;4,96616363525;2,65312194824
0,123;4,97226715088;2,65312194824
0,124;4,96921539307;2,65007019043
0,125;4,96616363525;2,65007019043
0,126;4,96921539307;2,65617370605
0,127;4,96921539307;2,65007019043
0,128;4,95700836182;2,65007019043
0,129;4,96311187744;2,65312194824
0,13;4,96921539307;2,65007019043
0,131;4,96616363525;2,65007019043
0,132;4,96921539307;2,65007019043
0,133;4,96616363525;2,65312194824
0,134;4,96921539307;2,65007019043
0,135;4,96616363525;2,65312194824
0,136;4,96006011963;2,65617370605
0,137;4,96921539307;2,65007019043
0,138;4,96006011963;2,65007019043
0,139;4,96616363525;2,65312194824
0,14;4,97226715088;2,65617370605
0,141;4,96921539307;2,64091491699
0,142;4,96616363525;2,65007019043
0,143;4,96921539307;2,65617370605
0,144;4,96921539307;2,65007019043
0,145;4,95700836182;2,65312194824
0,146;4,96616363525;2,65617370605
0,147;4,96006011963;2,65007019043
0,148;4,96616363525;2,65007019043
0,149;4,96616363525;2,65617370605
0,15;4,96921539307;2,65007019043
0,151;4,96616363525;2,65007019043
0,152;4,96921539307;2,65312194824
0,153;4,96616363525;2,65007019043
0,154;4,96921539307;2,65007019043
0,155;4,96921539307;2,64091491699
0,156;4,96921539307;2,64701843262
0,157;4,96616363525;2,65312194824
0,158;4,96921539307;2,65312194824
0,159;4,96616363525;2,65312194824
0,16;4,96311187744;2,65617370605
0,161;4,96616363525;2,65007019043
0,162;4,95700836182;2,65007019043
0,163;4,96616363525;2,65312194824
0,164;4,96921539307;2,65617370605
0,165;4,96921539307;2,64701843262
0,166;4,96616363525;2,65312194824
0,167;4,96921539307;2,65617370605
0,168;4,96921539307;2,65007019043
0,169;4,96006011963;2,65007019043
0,17;4,96616363525;2,65617370605
0,171;4,96006011963;2,65007019043
0,172;4,96616363525;2,65007019043
0,173;4,96921539307;2,65617370605
0,174;4,96921539307;2,65312194824
0,175;4,96921539307;2,65312194824
0,176;4,96616363525;2,65312194824
0,177;4,96311187744;2,65617370605
0,178;4,96921539307;2,65007019043
0,179;4,95700836182;2,65007019043
0,18;4,96616363525;2,65312194824
0,181;4,96921539307;2,65617370605
0,182;4,96921539307;2,64091491699
0,183;4,96616363525;2,65007019043
0,184;4,96921539307;2,65617370605
0,185;4,96921539307;2,65312194824
0,186;4,96006011963;2,65007019043
0,187;4,96616363525;2,65617370605
0,188;4,96006011963;2,65007019043
0,189;4,96616363525;2,64701843262
0,19;4,96921539307;2,65922546387
0,191;4,96921539307;2,64701843262
0,192;4,96616363525;2,65312194824
0,193;4,96616363525;2,65617370605
0,194;4,96311187744;2,65617370605
0,195;4,96616363525;2,65007019043
0,196;4,95700836182;2,65007019043
0,197;4,96616363525;2,65312194824
0,198;4,96921539307;2,65617370605
0,199;4,96921539307;2,64091491699
0,2;4,96616363525;2,65007019043
0,201;4,96921539307;2,65617370605
0,202;4,96921539307;2,65007019043
0,203;4,95700836182;2,65007019043
0,204;4,96616363525;2,65617370605
0,205;4,96006011963;2,65007019043
0,206;4,96616363525;2,65007019043
0,207;4,96616363525;2,65922546387
0,208;4,96921539307;2,64701843262
0,209;4,96921539307;2,65007019043
0,21;4,96616363525;2,65312194824
0,211;4,96616363525;2,65617370605
0,212;4,96311187744;2,65617370605
0,213;4,95700836182;2,65007019043
0,214;4,96616363525;2,65312194824
0,215;4,96921539307;2,65617370605
0,216;4,96921539307;2,64091491699
0,217;4,96921539307;2,65007019043
0,218;4,96921539307;2,65617370605
0,219;4,96921539307;2,65007019043
0,22;4,95700836182;2,65312194824
0,221;4,96616363525;2,65312194824
0,222;4,96616363525;2,65007019043
0,223;4,96616363525;2,65007019043
0,224;4,96921539307;2,65617370605
0,225;4,96921539307;2,65007019043
0,226;4,96921539307;2,65007019043
0,227;4,96616363525;2,65312194824
0,228;4,96921539307;2,65922546387
0,229;4,96921539307;2,65007019043
0,23;4,95700836182;2,65312194824
0,231;4,96006011963;2,65007019043
0,232;4,96921539307;2,65312194824
0,233;4,96921539307;2,65617370605
0,234;4,96921539307;2,64091491699
0,235;4,96616363525;2,65312194824
0,236;4,97226715088;2,65617370605
0,237;4,96921539307;2,65007019043
0,238;4,95700836182;2,65312194824
0,239;4,96616363525;2,65617370605
0,24;4,96616363525;2,65007019043
0,241;4,96616363525;2,65007019043
0,242;4,96921539307;2,65617370605
0,243;4,96921539307;2,64701843262
0,244;4,96921539307;2,65007019043
0,245;4,96616363525;2,65617370605
0,246;4,96921539307;2,65617370605
0,247;4,96006011963;2,65312194824
0,248;4,96311187744;2,65007019043
0,249;4,96921539307;2,65312194824
0,25;4,96921539307;2,65312194824
0,251;4,96921539307;2,64701843262
0,252;4,96616363525;2,65312194824
0,253;4,96921539307;2,65617370605
0,254;4,96921539307;2,65007019043
0,255;4,95700836182;2,65312194824
0,256;4,96616363525;2,65312194824
0,257;4,96921539307;2,65007019043
0,258;4,96616363525;2,65007019043
0,259;4,96921539307;2,65007019043
0,26;4,96921539307;2,65312194824
0,261;4,96921539307;2,65007019043
0,262;4,96616363525;2,65312194824
0,263;4,96616363525;2,65617370605
0,264;4,96311187744;2,65617370605
0,265;4,96311187744;2,65007019043
0,266;4,96616363525;2,65312194824
0,267;4,96921539307;2,65617370605
0,268;4,96921539307;2,65007019043
0,269;4,96616363525;2,65007019043
0,27;4,96921539307;2,65617370605
0,271;4,96921539307;2,65312194824
0,272;4,96006011963;2,65312194824
0,273;4,96616363525;2,65617370605
0,274;4,96311187744;2,65312194824
0,275;4,96921539307;2,65007019043
0,276;4,96921539307;2,65007019043
0,277;4,96616363525;2,65617370605
0,278;4,96921539307;2,65007019043
0,279;4,96616363525;2,65312194824
0,28;4,96311187744;2,65617370605
0,281;4,96616363525;2,65617370605
0,282;4,96006011963;2,65007019043
0,283;4,96616363525;2,65007019043
0,284;4,96921539307;2,65617370605
0,285;4,96921539307;2,64701843262
0,286;4,96616363525;2,65312194824
0,287;4,96921539307;2,65922546387
0,288;4,96921539307;2,65007019043
0,289;4,96006011963;2,65007019043
0,29;4,96616363525;2,65617370605
0,291;4,95700836182;2,65007019043
0,292;4,96616363525;2,65007019043
0,293;4,96616363525;2,65617370605
0,294;4,96921539307;2,65312194824
0,295;4,96921539307;2,65312194824
0,296;4,96616363525;2,65312194824
0,297;4,96616363525;2,65617370605
0,298;4,96921539307;2,65312194824
0,299;4,95700836182;2,65007019043
0,3;4,96921539307;2,65312194824
0,301;4,96921539307;2,65617370605
0,302;4,96921539307;2,64091491699
0,303;4,96616363525;2,65007019043
0,304;4,96921539307;2,65617370605
0,305;4,96921539307;2,65312194824
0,306;4,96006011963;2,65312194824
0,307;4,96616363525;2,65617370605
0,308;4,95700836182;2,65007019043
0,309;4,96616363525;2,65007019043
0,31;4,96921539307;2,65922546387
0,311;4,96921539307;2,64701843262
0,312;4,96616363525;2,65312194824
0,313;4,96616363525;2,65617370605
0,314;4,96921539307;2,65312194824
0,315;4,96311187744;2,65312194824
0,316;4,95700836182;2,65007019043
0,317;4,96921539307;2,65312194824
0,318;4,96921539307;2,65617370605
0,319;4,96921539307;2,64091491699
0,32;4,96921539307;2,65312194824
0,321;4,97226715088;2,65312194824
0,322;4,96921539307;2,65007019043
0,323;4,96006011963;2,65312194824
0,324;4,96921539307;2,65312194824
0,325;4,95700836182;2,65007019043
0,326;4,96616363525;2,65007019043
0,327;4,96921539307;2,65922546387
0,328;4,96921539307;2,64091491699
0,329;4,96616363525;2,65007019043
0,33;4,96921539307;2,65922546387
0,331;4,96921539307;2,65007019043
0,332;4,95700836182;2,65312194824
0,333;4,96006011963;2,65312194824
0,334;4,96921539307;2,65007019043
0,335;4,96921539307;2,65617370605
0,336;4,96921539307;2,64091491699
0,337;4,96921539307;2,65312194824
0,338;4,96921539307;2,65617370605
0,339;4,96921539307;2,65312194824
0,34;4,95700836182;2,65617370605
0,341;4,96921539307;2,65007019043
0,342;4,96006011963;2,65007019043
0,343;4,96616363525;2,65007019043
0,344;4,96921539307;2,66227722168
0,345;4,96921539307;2,6439666748
0,346;4,96921539307;2,65007019043
0,347;4,96921539307;2,65617370605
0,348;4,96921539307;2,65312194824
0,349;4,95700836182;2,65007019043
0,35;4,96311187744;2,65007019043
0,351;4,96616363525;2,65312194824
0,352;4,96921539307;2,65617370605
0,353;4,96921539307;2,6439666748
0,354;4,96616363525;2,65007019043
0,355;4,96921539307;2,65922546387
0,356;4,96921539307;2,65007019043
0,357;4,95700836182;2,65312194824
0,358;4,96616363525;2,65312194824
0,359;4,96616363525;2,65312194824
0,36;4,96921539307;2,65007019043
0,361;4,96616363525;2,65312194824
0,362;4,96921539307;2,65312194824
0,363;4,97226715088;2,65007019043
0,364;4,96616363525;2,65312194824
0,365;4,96616363525;2,65312194824
0,366;4,96006011963;2,65617370605
0,367;4,96921539307;2,65007019043
0,368;4,96616363525;2,65007019043
0,369;4,96616363525;2,65617370605
0,37;4,97226715088;2,64701843262
0,371;4,96616363525;2,65007019043
0,372;4,96921539307;2,65922546387
0,373;4,96921539307;2,65617370605
0,374;4,96006011963;2,65007019043
0,375;4,96616363525;2,65007019043
0,376;4,96311187744;2,65617370605
0,377;4,96921539307;2,65007019043
0,378;4,96921539307;2,65007019043
0,379;4,96616363525;2,65617370605
0,38;4,97226715088;2,65007019043
0,381;4,96616363525;2,65007019043
0,382;4,96616363525;2,65312194824
0,383;4,96006011963;2,65617370605
0,384;4,96311187744;2,65007019043
0,385;4,96616363525;2,65312194824
0,386;4,96921539307;2,65617370605
0,387;4,97226715088;2,65007019043
0,388;4,96616363525;2,65007019043
0,389;4,96921539307;2,65617370605
0,39;4,97226715088;2,65312194824
0,391;4,96006011963;2,65007019043
0,392;4,96311187744;2,65617370605
0,393;4,95700836182;2,65617370605
0,394;4,96921539307;2,65007019043
0,395;4,96616363525;2,65312194824
0,396;4,96616363525;2,65617370605
0,397;4,97226715088;2,65617370605
0,398;4,96921539307;2,65312194824
0,399;4,96616363525;2,65312194824
0,4;4,96311187744;2,65617370605
0,401;4,96006011963;2,65007019043
0,402;4,96616363525;2,65007019043
0,403;4,96921539307;2,65922546387
0,404;4,97226715088;2,65007019043
0,405;4,96616363525;2,65007019043
0,406;4,96921539307;2,65617370605
0,407;4,96921539307;2,65617370605
0,408;4,96616363525;2,65007019043
0,409;4,96311187744;2,65312194824
0,41;4,95700836182;2,65617370605
0,411;4,96921539307;2,65007019043
0,412;4,96616363525;2,65617370605
0,413;4,96616363525;2,64701843262
0,414;4,96921539307;2,65617370605
0,415;4,96921539307;2,65312194824
0,416;4,96616363525;2,65007019043
0,417;4,96311187744;2,65922546387
0,418;4,96311187744;2,65007019043
0,419;4,96616363525;2,65007019043
0,42;4,96616363525;2,65922546387
0,421;4,96921539307;2,6439666748
0,422;4,96921539307;2,65007019043
0,423;4,96921539307;2,65617370605
0,424;4,96921539307;2,65617370605
0,425;4,96616363525;2,65007019043
0,426;4,96311187744;2,65617370605
0,427;4,95700836182;2,65617370605
0,428;4,96921539307;2,65007019043
0,429;4,96921539307;2,65617370605
0,43;4,96616363525;2,6439666748
0,431;4,96921539307;2,65617370605
0,432;4,96921539307;2,65617370605
0,433;4,96616363525;2,65007019043
0,434;4,96006011963;2,65922546387
0,435;4,96921539307;2,65007019043
0,436;4,95700836182;2,65007019043
0,437;4,96616363525;2,65312194824
0,438;4,96921539307;2,65617370605
0,439;4,96921539307;2,64701843262
0,44;4,96616363525;2,65007019043
0,441;4,96921539307;2,65617370605
0,442;4,96921539307;2,65007019043
0,443;4,95700836182;2,65312194824
0,444;4,96616363525;2,65312194824
0,445;4,96311187744;2,65007019043
0,446;4,96311187744;2,65007019043
0,447;4,96311187744;2,65312194824
0,448;4,96921539307;2,65312194824
0,449;4,96921539307;2,65007019043
0,45;4,96616363525;2,65312194824
0,451;4,96921539307;2,65617370605
0,452;4,96921539307;2,65312194824
0,453;4,96311187744;2,65312194824
0,454;4,96311187744;2,65922546387
0,455;4,96006011963;2,65007019043
0,456;4,96616363525;2,65007019043
0,457;4,96921539307;2,66227722168
